time_step,bicg_dead_slots,bicg_live_slots,atax_dead_slots,atax_live_slots
16549,4,0,10,0
16550,7,0,7,0
16551,4,0,10,0
16552,7,0,7,0
16553,4,0,10,0
16554,7,0,7,0
16555,4,0,10,0
16556,7,0,7,0
16557,4,0,10,0
16558,7,0,7,0
16559,4,0,10,0
16560,7,0,7,0
16561,4,0,10,0
16562,7,0,7,0
16563,4,0,11,0
16564,11,0,8,0
16565,8,0,10,0
16566,11,0,7,0
16567,8,0,14,0
16568,11,0,11,0
16569,8,0,14,0
16570,11,0,11,0
16571,8,0,14,0
16572,11,0,11,0
16573,8,0,14,0
16574,11,0,11,0
16575,8,0,14,0
16576,11,0,11,0
16577,8,0,14,0
16578,11,0,11,0
16579,8,0,14,0
16580,11,0,11,0
16581,8,0,14,0
16582,11,0,11,0
16583,8,0,14,0
16584,11,0,11,0
16585,8,0,14,0
16586,11,0,11,0
16587,8,0,14,0
16588,11,0,11,0
16589,8,0,14,0
16590,12,0,11,0
16591,9,0,14,0
16592,11,0,11,0
16593,8,0,14,0
16594,11,0,11,0
16595,8,0,3,11
16596,11,0,4,7
16597,8,0,14,0
16598,11,0,11,0
16599,8,0,14,0
16600,11,0,11,0
16601,8,0,10,0
16602,11,0,7,0
16603,4,0,10,0
16604,7,0,7,0
16605,4,0,10,0
16606,7,0,7,0
16607,4,0,10,0
16608,7,0,7,0
16609,4,0,10,0
16610,7,0,7,0
16611,4,0,10,0
16612,7,0,7,0
16613,4,0,10,0
16614,7,0,7,0
16615,4,0,10,0
16616,7,0,7,0
16617,4,0,10,0
16618,7,0,7,0
16619,4,0,10,0
16620,7,0,7,0
16621,4,0,10,0
16622,7,0,7,0
16623,4,0,10,0
16624,7,0,7,0
16625,4,0,10,0
16626,7,0,7,0
16627,4,0,10,0
16628,7,0,7,0
16629,4,0,10,0
16630,7,0,7,0
16631,4,0,10,0
16632,7,0,7,0
16633,4,0,10,0
16634,7,0,7,0
16635,4,0,10,0
16636,7,0,7,0
16637,4,0,10,0
16638,7,0,7,0
16639,4,0,10,0
16640,7,0,7,0
16641,4,0,10,0
16642,7,0,7,0
16643,4,0,7,0
16644,7,0,4,0
16645,0,4,10,0
16646,4,3,7,0
16647,4,0,10,0
16648,7,0,7,0
16649,4,0,10,0
16650,7,0,7,0
16651,4,0,10,0
16652,7,0,7,0
16653,4,0,10,0
16654,7,0,7,0
16655,4,0,10,0
16656,7,0,7,0
16657,4,0,10,0
16658,7,0,7,0
16659,4,0,10,0
16660,7,0,7,0
16661,4,0,10,0
16662,7,0,7,0
16663,4,0,10,0
16664,7,0,7,0
16665,4,0,10,0
16666,7,0,7,0
16667,4,0,10,0
16668,7,0,7,0
16669,4,0,10,0
16670,7,0,7,0
16671,4,0,10,0
16672,7,0,7,0
16673,5,0,10,0
16674,8,0,7,0
16675,5,0,10,0
16676,8,0,7,0
16677,5,0,10,0
16678,8,0,7,0
16679,5,0,10,0
16680,8,0,7,0
16681,5,0,10,0
16682,8,0,7,0
16683,5,0,10,0
16684,8,0,7,0
16685,5,0,10,0
16686,8,0,7,0
16687,5,0,10,0
16688,8,0,7,0
16689,5,0,10,0
16690,8,0,7,0
16691,5,0,10,0
16692,8,0,7,0
16693,5,0,10,0
16694,8,0,7,0
16695,5,0,10,0
16696,8,0,7,0
16697,5,0,10,0
16698,8,0,7,0
16699,5,0,10,0
16700,8,0,7,0
16701,5,0,10,0
16702,8,0,7,0
16703,5,0,10,0
16704,8,0,7,0
16705,5,0,10,0
16706,8,0,7,0
16707,5,0,10,0
16708,8,0,7,0
16709,5,0,7,0
16710,8,0,4,0
16711,5,0,7,0
16712,8,0,4,0
16713,5,0,7,0
16714,8,0,4,0
16715,5,0,7,0
16716,12,0,4,0
16717,9,0,7,0
16718,12,0,4,0
16719,9,0,7,0
16720,12,0,4,0
16721,9,0,7,0
16722,12,0,4,0
16723,9,0,7,0
16724,12,0,4,0
16725,9,0,7,0
16726,12,0,4,0
16727,9,0,7,0
16728,12,0,4,0
16729,9,0,7,0
16730,12,0,4,0
16731,9,0,7,0
16732,12,0,4,0
16733,9,0,7,0
16734,12,0,4,0
16735,9,0,7,0
16736,12,0,4,0
16737,8,0,7,0
16738,11,0,4,0
16739,8,0,7,0
16740,11,0,4,0
16741,8,0,7,0
16742,11,0,4,0
16743,8,0,7,0
16744,11,0,4,0
16745,8,0,7,0
16746,11,0,4,0
16747,8,0,7,0
16748,11,0,4,0
16749,8,0,7,0
16750,11,0,4,0
16751,8,0,7,0
16752,11,0,4,0
16753,8,0,7,0
16754,11,0,4,0
16755,8,0,7,0
16756,11,0,4,0
16757,8,0,7,0
16758,11,0,4,0
16759,8,0,7,0
16760,11,0,4,0
16761,8,0,7,0
16762,11,0,4,0
16763,8,0,7,0
16764,11,0,4,0
16765,8,0,7,0
16766,11,0,4,0
16767,8,0,7,0
16768,11,0,4,0
16769,8,0,7,0
16770,11,0,4,0
16771,8,0,10,0
16772,11,0,7,0
16773,8,0,10,0
16774,11,0,7,0
16775,8,0,10,0
16776,11,0,7,0
16777,8,0,10,0
16778,11,0,7,0
16779,8,0,10,0
16780,8,0,7,0
16781,5,0,10,0
16782,7,0,7,0
16783,4,0,10,0
16784,7,0,7,0
16785,4,0,10,0
16786,7,0,7,0
16787,4,0,10,0
16788,11,0,7,0
16789,8,0,10,0
16790,11,0,7,0
16791,12,0,10,0
16792,11,0,7,0
16793,8,0,14,0
16794,11,0,11,0
16795,8,0,14,0
16796,11,0,0,11
16797,8,0,14,0
16798,11,0,11,0
16799,8,0,14,0
16800,11,0,11,0
16801,8,0,14,0
16802,11,0,11,0
16803,8,0,14,0
16804,11,0,11,0
16805,8,0,14,0
16806,11,0,11,0
16807,8,0,14,0
16808,11,0,11,0
16809,8,0,14,0
16810,11,0,11,0
16811,8,0,14,0
16812,11,0,11,0
16813,8,0,14,0
16814,11,0,11,0
16815,8,0,14,0
16816,11,0,11,0
16817,8,0,14,0
16818,11,0,11,0
16819,8,0,14,0
16820,7,0,11,0
16821,4,0,14,0
16822,7,0,11,0
16823,4,0,11,0
16824,7,0,11,0
16825,4,0,14,0
16826,7,0,11,0
16827,4,0,14,0
16828,7,0,11,0
16829,4,0,14,0
16830,7,0,11,0
16831,4,0,14,0
16832,7,0,11,0
16833,4,0,14,0
16834,7,0,11,0
16835,4,0,11,0
16836,7,0,8,0
16837,4,0,11,0
16838,7,0,8,0
16839,4,0,11,0
16840,7,0,8,0
16841,4,0,11,0
16842,7,0,8,0
16843,4,0,11,0
16844,7,0,9,0
16845,0,4,12,0
16846,4,3,9,0
16847,4,0,12,0
16848,7,0,9,0
16849,4,0,12,0
16850,7,0,9,0
16851,4,0,12,0
16852,7,0,9,0
16853,4,0,12,0
16854,7,0,9,0
16855,4,0,12,0
16856,7,0,9,0
16857,4,0,8,0
16858,7,0,5,0
16859,4,0,8,0
16860,7,0,5,0
16861,4,0,8,0
16862,7,0,5,0
16863,4,0,8,0
16864,7,0,5,0
16865,4,0,8,0
16866,7,0,5,0
16867,4,0,8,0
16868,7,0,5,0
16869,4,0,8,0
16870,7,0,5,0
16871,4,0,8,0
16872,7,0,5,0
16873,4,0,8,0
16874,7,0,5,0
16875,4,0,8,0
16876,11,0,5,0
16877,8,0,8,0
16878,11,0,5,0
16879,8,0,8,0
16880,11,0,5,0
16881,8,0,8,0
16882,11,0,4,0
16883,8,0,7,0
16884,11,0,4,0
16885,8,0,7,0
16886,11,0,4,0
16887,8,0,7,0
16888,11,0,4,0
16889,8,0,7,0
16890,11,0,4,0
16891,8,0,7,0
16892,11,0,4,0
16893,8,0,7,0
16894,11,0,4,0
16895,8,0,7,0
16896,11,0,4,0
16897,8,0,10,0
16898,11,0,7,0
16899,8,0,10,0
16900,11,0,7,0
16901,9,0,10,0
16902,12,0,7,0
16903,9,0,10,0
16904,12,0,7,0
16905,9,0,10,0
16906,12,0,7,0
16907,9,0,10,0
16908,12,0,7,0
16909,9,0,10,0
16910,12,0,7,0
16911,9,0,10,0
16912,12,0,7,0
16913,9,0,10,0
16914,12,0,7,0
16915,5,0,10,0
16916,8,0,7,0
16917,5,0,10,0
16918,8,0,7,0
16919,5,0,10,0
16920,8,0,7,0
16921,5,0,10,0
16922,8,0,7,0
16923,5,0,10,0
16924,8,0,7,0
16925,5,0,10,0
16926,8,0,7,0
16927,5,0,10,0
16928,8,0,7,0
16929,5,0,10,0
16930,8,0,7,0
16931,5,0,10,0
16932,8,0,7,0
16933,5,0,10,0
16934,8,0,7,0
16935,5,0,10,0
16936,8,0,7,0
16937,5,0,10,0
16938,8,0,7,0
16939,5,0,10,0
16940,8,0,7,0
16941,5,0,10,0
16942,8,0,7,0
16943,5,0,10,0
16944,8,0,7,0
16945,5,0,10,0
16946,8,0,7,0
16947,5,0,10,0
16948,8,0,7,0
16949,5,0,10,0
16950,8,0,7,0
16951,5,0,10,0
16952,8,0,7,0
16953,5,0,10,0
16954,8,0,7,0
16955,5,0,10,0
16956,8,0,7,0
16957,5,0,10,0
16958,8,0,7,0
16959,5,0,10,0
16960,8,0,7,0
16961,5,0,7,0
16962,8,0,4,0
16963,5,0,7,0
16964,8,0,4,0
16965,4,0,7,0
16966,7,0,4,0
16967,4,0,7,0
16968,7,0,4,0
16969,4,0,7,0
16970,7,0,4,0
16971,4,0,7,0
16972,7,0,4,0
16973,4,0,7,0
16974,7,0,4,0
16975,4,0,7,0
16976,7,0,4,0
16977,4,0,8,0
16978,7,0,0,5
16979,4,0,7,0
16980,7,0,4,0
16981,4,0,11,0
16982,7,0,8,0
16983,4,0,11,0
16984,7,0,8,0
16985,8,0,11,0
16986,7,0,8,0
16987,4,0,11,0
16988,7,0,8,0
16989,4,0,11,0
16990,7,0,8,0
16991,4,0,11,0
16992,7,0,8,0
16993,4,0,11,0
16994,7,0,8,0
16995,4,0,11,0
16996,7,0,8,0
16997,4,0,11,0
16998,7,0,8,0
16999,4,0,11,0
17000,7,0,9,0
17001,4,0,12,0
17002,7,0,9,0
17003,4,0,12,0
17004,7,0,9,0
17005,4,0,12,0
17006,7,0,9,0
17007,4,0,12,0
17008,7,0,9,0
17009,4,0,12,0
17010,7,0,9,0
17011,4,0,12,0
17012,7,0,9,0
17013,4,0,12,0
17014,7,0,9,0
17015,4,0,12,0
17016,7,0,9,0
17017,4,0,8,0
17018,7,0,5,0
17019,4,0,8,0
17020,7,0,5,0
17021,4,0,8,0
17022,7,0,5,0
17023,4,0,8,0
17024,7,0,5,0
17025,4,0,11,0
17026,7,0,8,0
17027,4,0,11,0
17028,11,0,8,0
17029,8,0,11,0
17030,11,0,8,0
17031,8,0,11,0
17032,11,0,8,0
17033,8,0,11,0
17034,11,0,8,0
17035,8,0,11,0
17036,11,0,7,0
17037,8,0,10,0
17038,11,0,7,0
17039,8,0,10,0
17040,11,0,7,0
17041,8,0,10,0
17042,11,0,7,0
17043,8,0,10,0
17044,11,0,7,0
17045,8,0,10,0
17046,11,0,7,0
17047,8,0,10,0
17048,11,0,7,0
17049,8,0,10,0
17050,11,0,7,0
17051,8,0,10,0
17052,11,0,7,0
17053,8,0,10,0
17054,12,0,7,0
17055,9,0,10,0
17056,11,0,7,0
17057,9,0,10,0
17058,12,0,7,0
17059,3,6,10,0
17060,11,1,7,0
17061,9,0,10,0
17062,12,0,7,0
17063,9,0,10,0
17064,12,0,7,0
17065,9,0,7,0
17066,12,0,4,0
17067,5,0,7,0
17068,8,0,4,0
17069,5,0,11,0
17070,8,0,8,0
17071,5,0,11,0
17072,8,0,8,0
17073,5,0,11,0
17074,8,0,8,0
17075,5,0,11,0
17076,8,0,8,0
17077,5,0,11,0
17078,8,0,8,0
17079,5,0,11,0
17080,8,0,8,0
17081,5,0,11,0
17082,8,0,8,0
17083,5,0,11,0
17084,8,0,8,0
17085,5,0,11,0
17086,8,0,8,0
17087,5,0,11,0
17088,8,0,8,0
17089,5,0,11,0
17090,8,0,8,0
17091,5,0,11,0
17092,8,0,8,0
17093,5,0,11,0
17094,8,0,8,0
17095,4,0,11,0
17096,7,0,8,0
17097,4,0,11,0
17098,7,0,8,0
17099,4,0,11,0
17100,7,0,8,0
17101,4,0,11,0
17102,7,0,8,0
17103,4,0,11,0
17104,7,0,8,0
17105,4,0,11,0
17106,7,0,8,0
17107,4,0,11,0
17108,7,0,8,0
17109,4,0,11,0
17110,7,0,8,0
17111,4,0,11,0
17112,7,0,8,0
17113,4,0,11,0
17114,7,0,8,0
17115,4,0,11,0
17116,7,0,8,0
17117,4,0,11,0
17118,7,0,8,0
17119,4,0,14,0
17120,7,0,11,0
17121,4,0,14,0
17122,7,0,11,0
17123,4,0,14,0
17124,7,0,11,0
17125,4,0,14,0
17126,7,0,11,0
17127,4,0,14,0
17128,7,0,11,0
17129,4,0,14,0
17130,7,0,11,0
17131,4,0,14,0
17132,7,0,11,0
17133,4,0,10,0
17134,7,0,7,0
17135,4,0,10,0
17136,7,0,7,0
17137,4,0,10,0
17138,7,0,7,0
17139,4,0,14,0
17140,7,0,11,0
17141,4,0,14,0
17142,7,0,11,0
17143,4,0,14,0
17144,7,0,11,0
17145,5,0,14,0
17146,8,0,11,0
17147,5,0,14,0
17148,8,0,11,0
17149,5,0,6,8
17150,8,0,7,4
17151,5,0,14,0
17152,8,0,11,0
17153,5,0,14,0
17154,8,0,11,0
17155,5,0,14,0
17156,8,0,11,0
17157,5,0,14,0
17158,8,0,11,0
17159,5,0,14,0
17160,8,0,11,0
17161,5,0,14,0
17162,8,0,12,0
17163,5,0,15,0
17164,8,0,12,0
17165,5,0,15,0
17166,8,0,12,0
17167,5,0,15,0
17168,8,0,12,0
17169,5,0,15,0
17170,8,0,12,0
17171,5,0,15,0
17172,8,0,12,0
17173,5,0,12,0
17174,8,0,8,0
17175,5,0,11,0
17176,8,0,8,0
17177,5,0,11,0
17178,8,0,8,0
17179,5,0,11,0
17180,8,0,8,0
17181,5,0,11,0
17182,8,0,8,0
17183,5,0,8,0
17184,7,0,5,0
17185,4,0,8,0
17186,7,0,5,0
17187,4,0,8,0
17188,7,0,5,0
17189,4,0,8,0
17190,7,0,5,0
17191,4,0,7,0
17192,7,0,4,0
17193,4,0,7,0
17194,7,0,4,0
17195,4,0,7,0
17196,7,0,4,0
17197,4,0,7,0
17198,7,0,4,0
17199,4,0,7,0
17200,7,0,4,0
17201,4,0,7,0
17202,7,0,4,0
17203,4,0,7,0
17204,7,0,4,0
17205,4,0,7,0
17206,7,0,4,0
17207,4,0,7,0
17208,7,0,4,0
17209,4,0,7,0
17210,7,0,4,0
17211,4,0,7,0
17212,7,0,4,0
17213,4,0,7,0
17214,7,0,4,0
17215,4,0,7,0
17216,7,0,4,0
17217,4,0,7,0
17218,7,0,4,0
17219,5,0,7,0
17220,8,0,4,0
17221,5,0,7,0
17222,8,0,4,0
17223,5,0,7,0
17224,8,0,4,0
17225,5,0,7,0
17226,8,0,4,0
17227,5,0,7,0
17228,8,0,4,0
17229,5,0,11,0
17230,8,0,8,0
17231,5,0,11,0
17232,8,0,8,0
17233,5,0,11,0
17234,8,0,8,0
17235,5,0,11,0
17236,8,0,8,0
17237,5,0,11,0
17238,8,0,8,0
17239,5,0,11,0
17240,8,0,8,0
17241,5,0,11,0
17242,8,0,8,0
17243,5,0,11,0
17244,12,0,8,0
17245,9,0,11,0
17246,12,0,8,0
17247,9,0,11,0
17248,12,0,8,0
17249,9,0,11,0
17250,12,0,9,0
17251,9,0,12,0
17252,12,0,9,0
17253,9,0,12,0
17254,12,0,9,0
17255,9,0,12,0
17256,12,0,9,0
17257,9,0,12,0
17258,12,0,9,0
17259,9,0,12,0
17260,12,0,9,0
17261,9,0,12,0
17262,12,0,9,0
17263,9,0,12,0
17264,12,0,9,0
17265,9,0,12,0
17266,12,0,9,0
17267,9,0,12,0
17268,13,0,9,0
17269,10,0,12,0
17270,12,0,9,0
17271,9,0,12,0
17272,12,0,9,0
17273,9,0,12,0
17274,12,0,9,0
17275,9,0,12,0
17276,12,0,9,0
17277,3,6,12,0
17278,11,1,9,0
17279,9,0,12,0
17280,12,0,9,0
17281,9,0,12,0
17282,12,0,9,0
17283,8,0,12,0
17284,11,0,9,0
17285,8,0,12,0
17286,11,0,9,0
17287,8,0,12,0
17288,11,0,9,0
17289,8,0,12,0
17290,11,0,9,0
17291,8,0,12,0
17292,11,0,9,0
17293,8,0,12,0
17294,11,0,9,0
17295,8,0,12,0
17296,11,0,9,0
17297,8,0,12,0
17298,11,0,9,0
17299,8,0,12,0
17300,11,0,9,0
17301,8,0,12,0
17302,11,0,9,0
17303,8,0,12,0
17304,11,0,9,0
17305,8,0,15,0
17306,11,0,12,0
17307,8,0,15,0
17308,7,0,12,0
17309,4,0,15,0
17310,7,0,12,0
17311,4,0,15,0
17312,7,0,12,0
17313,4,0,15,0
17314,7,0,11,0
17315,4,0,14,0
17316,7,0,11,0
17317,4,0,14,0
17318,7,0,11,0
17319,4,0,10,4
17320,7,0,11,0
17321,4,0,14,0
17322,7,0,11,0
17323,4,0,14,0
17324,7,0,11,0
17325,4,0,14,0
17326,7,0,11,0
17327,4,0,14,0
17328,7,0,11,0
17329,4,0,14,0
17330,7,0,4,0
17331,4,0,10,0
17332,7,0,4,0
17333,4,0,10,0
17334,7,0,4,0
17335,4,0,10,0
17336,7,0,4,0
17337,4,0,10,0
17338,7,0,4,0
17339,4,0,10,0
17340,7,0,4,0
17341,4,0,10,0
17342,7,0,4,0
17343,4,0,10,0
17344,7,0,4,0
17345,4,0,7,0
17346,7,0,4,0
17347,4,0,7,0
17348,7,0,4,0
17349,4,0,7,0
17350,7,0,4,0
17351,4,0,7,0
17352,7,0,4,0
17353,4,0,7,0
17354,7,0,4,0
17355,4,0,7,0
17356,7,0,4,0
17357,4,0,7,0
17358,7,0,4,0
17359,4,0,7,0
17360,7,0,4,0
17361,4,0,7,0
17362,7,0,4,0
17363,4,0,7,0
17364,7,0,4,0
17365,4,0,7,0
17366,7,0,4,0
17367,5,0,7,0
17368,8,0,4,0
17369,5,0,7,0
17370,8,0,4,0
17371,5,0,7,0
17372,12,0,4,0
17373,9,0,7,0
17374,12,0,4,0
17375,9,0,7,0
17376,12,0,4,0
17377,9,0,7,0
17378,12,0,4,0
17379,9,0,7,0
17380,12,0,4,0
17381,9,0,7,0
17382,12,0,4,0
17383,9,0,7,0
17384,12,0,4,0
17385,9,0,7,0
17386,12,0,4,0
17387,9,0,7,0
17388,12,0,4,0
17389,9,0,7,0
17390,12,0,4,0
17391,9,0,7,0
17392,12,0,4,0
17393,9,0,7,0
17394,12,0,4,0
17395,9,0,10,0
17396,13,0,7,0
17397,10,0,10,0
17398,12,0,7,0
17399,9,0,10,0
17400,12,0,7,0
17401,9,0,10,0
17402,12,0,7,0
17403,9,0,10,0
17404,12,0,7,0
17405,9,0,10,0
17406,12,0,7,0
17407,9,0,10,0
17408,12,0,7,0
17409,10,0,10,0
17410,13,0,7,0
17411,10,0,10,0
17412,13,0,7,0
17413,10,0,10,0
17414,13,0,7,0
17415,10,0,10,0
17416,13,0,7,0
17417,10,0,10,0
17418,13,0,7,0
17419,10,0,10,0
17420,13,0,7,0
17421,10,0,10,0
17422,13,0,7,0
17423,10,0,10,0
17424,13,0,7,0
17425,10,0,10,0
17426,13,0,7,0
17427,10,0,10,0
17428,13,0,7,0
17429,10,0,10,0
17430,13,0,7,0
17431,10,0,10,0
17432,13,0,7,0
17433,10,0,10,0
17434,13,0,7,0
17435,10,0,10,0
17436,9,0,7,0
17437,6,0,10,0
17438,9,0,7,0
17439,6,0,10,0
17440,9,0,7,0
17441,6,0,10,0
17442,9,0,7,0
17443,6,0,10,0
17444,9,0,7,0
17445,6,0,10,0
17446,9,0,8,0
17447,6,0,12,0
17448,9,0,9,0
17449,6,0,11,0
17450,9,0,8,0
17451,6,0,11,0
17452,9,0,8,0
17453,6,0,11,0
17454,9,0,8,0
17455,6,0,11,0
17456,9,0,8,0
17457,6,0,11,0
17458,9,0,8,0
17459,6,0,11,0
17460,9,0,8,0
17461,6,0,11,0
17462,9,0,8,0
17463,6,0,11,0
17464,8,0,8,0
17465,4,1,11,0
17466,8,0,8,0
17467,5,0,11,0
17468,8,0,8,0
17469,5,0,11,0
17470,8,0,8,0
17471,5,0,11,0
17472,8,0,8,0
17473,4,0,11,0
17474,7,0,8,0
17475,5,0,11,0
17476,8,0,8,0
17477,5,0,11,0
17478,8,0,8,0
17479,5,0,11,0
17480,8,0,8,0
17481,5,0,11,0
17482,8,0,7,0
17483,5,0,10,0
17484,8,0,7,0
17485,5,0,10,0
17486,8,0,7,0
17487,5,0,10,0
17488,8,0,7,0
17489,5,0,10,0
17490,8,0,7,0
17491,5,0,10,0
17492,8,0,7,0
17493,5,0,10,0
17494,8,0,7,0
17495,5,0,10,0
17496,8,0,7,0
17497,5,0,7,0
17498,8,0,4,0
17499,5,0,7,0
17500,8,0,4,0
17501,5,0,7,0
17502,8,0,4,0
17503,5,0,7,0
17504,8,0,4,0
17505,5,0,7,0
17506,8,0,4,0
17507,5,0,7,0
17508,8,0,4,0
17509,5,0,7,0
17510,8,0,4,0
17511,4,0,7,0
17512,7,0,4,0
17513,4,0,7,0
17514,7,0,4,0
17515,4,0,7,0
17516,7,0,0,4
17517,4,0,7,0
17518,7,0,4,0
17519,4,0,7,0
17520,7,0,4,0
17521,4,0,7,0
17522,7,0,4,0
17523,4,0,7,0
17524,7,0,4,0
17525,4,0,7,0
17526,7,0,4,0
17527,4,0,7,0
17528,7,0,4,0
17529,4,0,7,0
17530,7,0,4,0
17531,4,0,7,0
17532,7,0,4,0
17533,4,0,7,0
17534,7,0,4,0
17535,4,0,7,0
17536,7,0,4,0
17537,4,0,7,0
17538,7,0,4,0
17539,4,0,7,0
17540,7,0,4,0
17541,4,0,7,0
17542,7,0,5,0
17543,4,0,8,0
17544,7,0,5,0
17545,4,0,8,0
17546,7,0,5,0
17547,4,0,8,0
17548,7,0,5,0
17549,4,0,8,0
17550,7,0,5,0
17551,4,0,8,0
17552,7,0,5,0
17553,4,0,8,0
17554,7,0,5,0
17555,4,0,8,0
17556,7,0,5,0
17557,4,0,8,0
17558,7,0,5,0
17559,6,0,8,0
17560,9,0,5,0
17561,6,0,8,0
17562,9,0,5,0
17563,6,0,8,0
17564,9,0,5,0
17565,6,0,8,0
17566,9,0,5,0
17567,6,0,8,0
17568,9,0,5,0
17569,6,0,8,0
17570,9,0,5,0
17571,6,0,8,0
17572,9,0,5,0
17573,6,0,8,0
17574,9,0,4,0
17575,6,0,7,0
17576,9,0,4,0
17577,6,0,7,0
17578,9,0,4,0
17579,6,0,7,0
17580,9,0,4,0
17581,6,0,7,0
17582,9,0,4,0
17583,6,0,7,0
17584,9,0,4,0
17585,6,0,7,0
17586,9,0,4,0
17587,6,0,7,0
17588,9,0,4,0
17589,6,0,7,0
17590,9,0,4,0
17591,6,0,7,0
17592,9,0,4,0
17593,6,0,7,0
17594,9,0,4,0
17595,6,0,7,0
17596,9,0,4,0
17597,6,0,7,0
17598,9,0,4,0
17599,6,0,7,0
17600,9,0,4,0
17601,6,0,7,0
17602,9,0,4,0
17603,6,0,7,0
17604,9,0,4,0
17605,6,0,7,0
17606,9,0,4,0
17607,6,0,7,0
17608,9,0,4,0
17609,6,0,7,0
17610,9,0,4,0
17611,6,0,7,0
17612,9,0,4,0
17613,6,0,7,0
17614,9,0,4,0
17615,6,0,7,0
17616,9,0,4,0
17617,6,0,7,0
17618,9,0,4,0
17619,6,0,7,0
17620,9,0,4,0
17621,6,0,7,0
17622,9,0,4,0
17623,4,0,7,0
17624,7,0,4,0
17625,4,0,7,0
17626,7,0,4,0
17627,4,0,7,0
17628,7,0,4,0
17629,4,0,7,0
17630,7,0,4,0
17631,4,0,7,0
17632,7,0,4,0
17633,4,0,7,0
17634,7,0,4,0
17635,4,0,7,0
17636,7,0,4,0
17637,4,0,7,0
17638,7,0,4,0
17639,4,0,7,0
17640,7,0,4,0
17641,4,0,7,0
17642,7,0,4,0
17643,4,0,7,0
17644,7,0,4,0
17645,4,0,7,0
17646,7,0,4,0
17647,4,0,7,0
17648,7,0,4,0
17649,4,0,7,0
17650,7,0,4,0
17651,4,0,7,0
17652,7,0,4,0
17653,4,0,7,0
17654,7,0,4,0
17655,4,0,7,0
17656,7,0,4,0
17657,4,0,7,0
17658,7,0,4,0
17659,4,0,7,0
17660,7,0,4,0
17661,4,0,7,0
17662,7,0,4,0
17663,4,0,7,0
17664,7,0,4,0
17665,4,0,7,0
17666,7,0,4,0
17667,4,0,7,0
17668,7,0,4,0
17669,4,0,7,0
17670,7,0,4,0
17671,4,0,7,0
17672,7,0,4,0
17673,4,0,7,0
17674,7,0,4,0
17675,4,0,7,0
17676,7,0,4,0
17677,4,0,7,0
17678,7,0,4,0
17679,4,0,7,0
17680,7,0,4,0
17681,4,0,7,0
17682,7,0,4,0
17683,4,0,7,0
17684,7,0,4,0
17685,4,0,7,0
17686,7,0,4,0
17687,4,0,7,0
17688,7,0,4,0
17689,4,0,7,0
17690,7,0,4,0
17691,4,0,7,0
17692,8,0,4,0
17693,5,0,7,0
17694,7,0,4,0
17695,4,0,7,0
17696,7,0,4,0
17697,4,0,7,0
17698,7,0,4,0
17699,3,1,7,0
17700,7,0,5,0
17701,4,0,12,0
17702,7,0,9,0
17703,4,0,12,0
17704,7,0,9,0
17705,4,0,12,0
17706,7,0,9,0
17707,4,0,12,0
17708,7,0,9,0
17709,4,0,12,0
17710,7,0,9,0
17711,4,0,12,0
17712,7,0,9,0
17713,4,0,12,0
17714,7,0,9,0
17715,4,0,12,0
17716,7,0,9,0
17717,4,0,12,0
17718,7,0,9,0
17719,4,0,12,0
17720,7,0,9,0
17721,4,0,12,0
17722,7,0,9,0
17723,4,0,12,0
17724,7,0,9,0
17725,4,0,12,0
17726,7,0,9,0
17727,4,0,12,0
17728,7,0,9,0
17729,4,0,12,0
17730,7,0,9,0
17731,4,0,12,0
17732,7,0,9,0
17733,4,0,12,0
17734,7,0,9,0
17735,4,0,12,0
17736,7,0,9,0
17737,4,0,12,0
17738,7,0,9,0
17739,4,0,12,0
17740,7,0,9,0
17741,4,0,12,0
17742,7,0,9,0
17743,4,0,7,5
17744,7,0,9,0
17745,4,0,12,0
17746,7,0,9,0
17747,4,0,12,0
17748,7,0,9,0
17749,4,0,12,0
17750,7,0,9,0
17751,4,0,12,0
17752,7,0,9,0
17753,4,0,12,0
17754,7,0,9,0
17755,4,0,12,0
17756,7,0,9,0
17757,4,0,12,0
17758,7,0,9,0
17759,4,0,12,0
17760,7,0,9,0
17761,4,0,12,0
17762,7,0,9,0
17763,4,0,12,0
17764,7,0,8,0
17765,4,0,7,0
17766,7,0,4,0
17767,4,0,7,0
17768,7,0,4,0
17769,4,0,7,0
17770,7,0,4,0
17771,4,0,7,0
17772,7,0,4,0
17773,4,0,7,0
17774,7,0,4,0
17775,4,0,7,0
17776,7,0,4,0
17777,4,0,7,0
17778,7,0,4,0
17779,4,0,7,0
17780,7,0,4,0
17781,4,0,7,0
17782,7,0,4,0
17783,4,0,7,0
17784,7,0,4,0
17785,4,0,7,0
17786,7,0,4,0
17787,4,0,7,0
17788,7,0,4,0
17789,4,0,7,0
17790,7,0,4,0
17791,4,0,7,0
17792,7,0,4,0
17793,4,0,7,0
17794,7,0,4,0
17795,4,0,7,0
17796,7,0,4,0
17797,4,0,7,0
17798,7,0,4,0
17799,4,0,7,0
17800,7,0,4,0
17801,4,0,7,0
17802,7,0,4,0
17803,4,0,7,0
17804,7,0,4,0
17805,4,0,4,0
17806,7,0,4,0
17807,4,0,7,0
17808,7,0,4,0
17809,4,0,7,0
17810,7,0,4,0
17811,4,0,7,0
17812,7,0,4,0
17813,4,0,7,0
17814,7,0,4,0
17815,4,0,7,0
17816,7,0,4,0
17817,4,0,7,0
